Ticker,Date,fund_id,Open,High,Low,Close,Volume,N200_Index_Close,VIX_Close,Treasury_10Y_Yield,base_market_cap,market_cap,volume_value,log_return,volatility_30d
GE US,1/4/2019,bf:1922841,101.0041306,102.1256396,100.0520153,100.9252866,3676132,4035.68,15.83,2.56,5163893820,5211674635,371014675.5,0.007275028,NA
AMT US,1/4/2019,bf:2184853,102.0800164,102.2358891,100.6116629,101.9150518,4714313,4035.68,15.83,2.56,33464151209,34105007036,480459453.6,0.019332542,NA
NET US,1/4/2019,bf:461839,99.63439142,101.1382258,99.00219202,99.27520936,2580687,4035.68,15.83,2.56,95495861266,94803716203,256198242.2,-0.009238984,NA
SPOT US,1/4/2019,bf:2735887,102.4462255,104.4831085,102.1300131,102.5253424,1043159,4035.68,15.83,2.56,89064392290,91313573177,106950233.7,0.007611365,NA
PCOR US,1/4/2019,bf:1632133,100.7645976,102.1690576,99.60279636,100.8727179,4989781,4035.68,15.83,2.56,69587537210,70194840090,503332771.1,-0.018116829,NA
JBL US,1/4/2019,bf:1632133,101.500881,102.2864699,99.72036194,101.273178,4157225,4035.68,15.83,2.56,64410174563,65230230732,421015387.4,-0.008102584,NA
J US,1/4/2019,bf:1919567,99.44947559,100.0713713,97.18227012,98.54107429,672154,4035.68,15.83,2.56,99432707886,97982058544,66234777.25,-0.021025965,NA
INF US,1/4/2019,bf:1922841,103.1325164,105.9241951,103.0361684,104.1658607,4073228,4035.68,15.83,2.56,65914874112,68660795953,424291300.5,0.001629312,NA
XOM US,1/4/2019,bf:461839,98.49790779,101.1004147,97.92440705,99.39195091,3758506,4035.68,15.83,2.56,71144516349,70711922763,373565243.8,0.014822356,NA
CVX US,1/4/2019,bf:3356011,99.23035267,101.9454866,99.28774473,100.1755778,4594084,4035.68,15.83,2.56,54862536446,54958862869,460215019.1,-0.017527078,NA
LIN US,1/4/2019,DEFAULT_FUND_001,100.0945261,101.0830746,100.0003152,100.1879585,2406503,4035.68,15.83,2.56,59820060024,59932496921,241102622.7,-0.011208698,NA
APD US,1/4/2019,bf:1183421,102.3953885,103.7176561,101.15458,102.0409571,3346546,4035.68,15.83,2.56,29626813992,30231484547,341484756.7,0.017310466,NA
NEE US,1/4/2019,bf:1914537,101.500881,102.2864699,99.72036194,101.273178,4157225,4035.68,15.83,2.56,15564251084,15762411704,421015387.4,-0.008102584,NA
DUK US,1/4/2019,bf:1914537,102.1275339,104.0585376,100.3806303,102.3018049,4720994,4035.68,15.83,2.56,96339399021,98556944077,482966207.4,-0.016359333,NA
CAT US,1/4/2019,bf:1249063,101.500881,102.2864699,99.72036194,101.273178,4157225,4035.68,15.83,2.56,90327605467,91477636663,421015387.4,-0.008102584,NA
DE US,1/4/2019,bf:1249015,100.9799439,101.0367465,99.72373982,99.98754712,3458803,4035.68,15.83,2.56,69379822564,69371182780,345837228,0.005443136,NA
KO US,1/4/2019,bf:1249015,97.02782943,98.49314806,97.01818462,97.28887059,1973418,4035.68,15.83,2.56,79751274351,77589114097,191991608.4,-0.030529474,NA
PG US,1/4/2019,bf:1183421,105.8444474,106.2813194,103.7012519,105.312977,5160153,4035.68,15.83,2.56,3436754766,3619348757,543431074.3,0.025236955,NA
IBM US,1/4/2019,bf:2184853,101.500881,102.2864699,99.72036194,101.273178,4157225,4035.68,15.83,2.56,48301801138,48916769041,421015387.4,-0.008102584,NA
SAP GR,1/4/2019,bf:461753,102.3953885,103.7176561,101.15458,102.0409571,3346546,4035.68,15.83,2.56,76087494215,77640407307,341484756.7,0.017310466,NA
CRM US,1/4/2019,bf:461839,102.0800164,102.2358891,100.6116629,101.9150518,4714313,4035.68,15.83,2.56,22424385648,22853824246,480459453.6,0.019332542,NA
ADBE US,1/4/2019,bf:461839,99.08871029,98.94883062,97.66243207,98.17031161,2759234,4035.68,15.83,2.56,32499919756,31905272498,270874861.6,-0.011485912,NA
INTC US,1/4/2019,bf:1639201,99.25372175,100.4113546,97.97267965,99.88439566,1834578,4035.68,15.83,2.56,23930952750,23903287529,183245714.8,-0.003500877,NA
SMCI US,1/4/2019,bf:461839,103.8121123,105.1172532,102.8662407,104.1010063,2423177,4035.68,15.83,2.56,15137202216,15757979837,252255164.2,0.020238899,NA
SNPS US,1/4/2019,bf:1183421,98.96907468,100.0358054,98.66783192,99.3820299,3249301,4035.68,15.83,2.56,42040087246,41780292074,322922129.1,0.01654719,NA
ANET US,1/4/2019,bf:461839,98.20737886,99.63659274,97.79776544,98.9591811,3177068,4035.68,15.83,2.56,41958708303,41521994137,314400047.6,-0.001543579,NA
ASML US,1/4/2019,bf:461839,99.01753134,101.1023743,99.57745772,99.82600847,3290791,4035.68,15.83,2.56,37515699642,37450425503,328506530.2,-0.013879225,NA
MU US,1/4/2019,bf:1274691,99.81500144,99.57589792,97.25949289,99.07935213,4448807,4035.68,15.83,2.56,16092030026,15943879095,440784915.3,0.012084588,NA
BOTZ US,1/4/2019,DEFAULT_FUND_001,100.2873685,99.96630336,98.95180229,99.66808802,5128772,4035.68,15.83,2.56,14741800281,14692870480,511174899.1,0.029394009,NA
AIQ US,1/4/2019,DEFAULT_FUND_001,98.08252116,99.09946247,96.97385044,98.56888464,4582774,4035.68,15.83,2.56,24070375846,23725901000,451718921.7,-0.013539155,NA
ROBT US,1/4/2019,DEFAULT_FUND_001,96.81711431,96.9489662,95.25721504,96.75448259,5046541,4035.68,15.83,2.56,47130282575,45600661047,488275463.3,-0.015129188,NA
QTUM US,1/4/2019,DEFAULT_FUND_001,97.54257965,100.0257683,96.52446585,98.17569366,2788577,4035.68,15.83,2.56,27331291396,26832684913,273770481.3,0.00330427,NA
AIEQ US,1/4/2019,DEFAULT_FUND_001,95.60550624,95.41698288,93.73099372,94.99931678,2151703,4035.68,15.83,2.56,85924943819,81628109573,204410314.9,-0.030250214,NA
NVDA US,1/7/2019,bf:1257479,106.1029364,107.7463029,104.4652392,105.9991218,2745056,4040.14,16.13,2.576,29470174492,31238126146,290973525.2,0.026754614,NA
V US,1/7/2019,bf:2237801,104.7457458,104.819128,102.4429143,104.2044212,4674155,4040.14,16.13,2.576,79042208409,82365475811,487067616.6,0.028531611,NA
LLY US,1/7/2019,bf:1257479,99.14167203,100.498792,99.26444586,99.80625237,4351858,4040.14,16.13,2.576,41488715259,41408331858,434342637.8,-0.003693594,NA
BIO US,1/7/2019,bf:1475721,98.89436366,98.66704762,96.0765308,97.95586842,4005011,4040.14,16.13,2.576,88418722996,86611327953,392314330.5,-0.005991377,NA
META US,1/7/2019,bf:1914537,101.9531613,102.8023983,100.6810336,102.52189,1519134,4040.14,16.13,2.576,94106261145,96479517569,155744488.9,-0.009638759,NA
AMZN US,1/7/2019,bf:2184853,100.6617729,101.119202,99.51926466,99.73958745,2954258,4040.14,16.13,2.576,5510093440,5495744465,294656474.2,0.005545391,NA
MSFT US,1/7/2019,bf:1914537,105.695651,108.0960996,104.9941257,105.9950054,2604289,4040.14,16.13,2.576,53282443317,56476728650,276041626.5,0.018439471,NA
TSLA US,1/7/2019,bf:1257479,99.92339703,100.4475672,98.78353572,100.040009,676374,4040.14,16.13,2.576,89349485395,89385233218,67664461.04,-0.008289307,NA
HDB US,1/7/2019,DEFAULT_FUND_001,108.3182238,109.5069311,107.9108536,108.6700479,2148779,4040.14,16.13,2.576,55592066432,60411925202,233507916.8,0.025036814,NA
AMD US,1/7/2019,bf:461839,102.0052313,102.7663008,101.5177208,101.6772431,3204246,4040.14,16.13,2.576,46204858795,46979826593,325798899.4,-0.001393595,NA
ORCL US,1/7/2019,bf:1914537,101.3712104,101.8759095,100.4754617,100.6797749,969277,4040.14,16.13,2.576,95726501190,96377225941,97586590.2,-0.016397425,NA
9984 JT,1/7/2019,bf:461753,102.1181188,102.5858191,101.0319223,101.9863412,1188755,4040.14,16.13,2.576,45880081463,46791416428,121236773,0.026349587,NA
005930 KS,1/7/2019,bf:1098061,101.9531613,102.8023983,100.6810336,102.52189,1519134,4040.14,16.13,2.576,68079492910,69796382859,155744488.9,-0.009638759,NA
BABA US,1/7/2019,bf:1914537,98.41186377,100.4112201,97.25618317,98.84246536,3406294,4040.14,16.13,2.576,57690706794,57022916878,336686496.7,0.010182663,NA
LMT US,1/7/2019,bf:3356011,97.00624429,97.74282368,97.04275622,97.15458974,3748246,4040.14,16.13,2.576,11189543584,10871155162,364159302.4,-0.015143477,NA
8TRA GR,1/7/2019,bf:3428225,96.76672942,96.90263633,95.03189037,96.48728969,3167067,4040.14,16.13,2.576,90082672070,86918328763,305581711.1,0.01528739,NA
6501 JT,1/7/2019,bf:461753,103.8142333,104.9281338,102.2504689,103.6710466,4697550,4040.14,16.13,2.576,25362685701,26293761722,486999925.1,0.000672015,NA
GE US,1/7/2019,bf:1922841,102.666724,103.7214923,101.1347072,102.1201169,1530500,4040.14,16.13,2.576,5163893820,5273374405,156294838.9,0.011769231,NA
AMT US,1/7/2019,bf:2184853,103.4211322,104.925184,103.6863555,104.3067154,1615594,4040.14,16.13,2.576,33464151209,34905356952,168517303.5,0.023196104,NA
NET US,1/7/2019,bf:461839,96.2250139,96.67028176,95.47042557,96.47895684,3813326,4040.14,16.13,2.576,95495861266,92133410770,367905714.6,-0.028570965,NA
SPOT US,1/7/2019,bf:2735887,101.3683462,102.8426916,100.5940042,101.8372474,1376472,4040.14,16.13,2.576,89064392290,90700725548,140176119.6,-0.006734086,NA
PCOR US,1/7/2019,bf:1632133,99.92339703,100.4475672,98.78353572,100.040009,676374,4040.14,16.13,2.576,69587537210,69615378478,67664461.04,-0.008289307,NA
JBL US,1/7/2019,bf:1632133,101.8519672,102.7495287,100.2991648,102.1305292,555967,4040.14,16.13,2.576,64410174563,65782452113,56781203.9,0.008430095,NA
J US,1/7/2019,bf:1919567,96.507731,98.76163938,96.71912219,97.34440927,1124021,4040.14,16.13,2.576,99432707886,96792182115,109417160.3,-0.012218158,NA
INF US,1/7/2019,bf:1922841,102.5393321,104.5515808,101.4269765,103.3850711,3703626,4040.14,16.13,2.576,65914874112,68146139472,382899637.4,-0.007523872,NA
XOM US,1/7/2019,bf:461839,98.24954661,99.46735278,97.73110302,98.69403468,143483,4040.14,16.13,2.576,71144516349,70215393636,14160916.18,-0.007046628,NA
CVX US,1/7/2019,bf:3356011,99.14167203,100.498792,99.26444586,99.80625237,4351858,4040.14,16.13,2.576,54862536446,54756241584,434342637.8,-0.003693594,NA
LIN US,1/7/2019,DEFAULT_FUND_001,102.3556495,101.9723636,100.0802315,101.6468143,2967170,4040.14,16.13,2.576,59820060024,60805185338,301603378,0.014456193,NA
APD US,1/7/2019,bf:1183421,101.8971646,101.3336047,99.95191031,100.9788684,4510940,4040.14,16.13,2.576,29626813992,29916821519,455509616.7,-0.010463001,NA
NEE US,1/7/2019,bf:1914537,101.8519672,102.7495287,100.2991648,102.1305292,555967,4040.14,16.13,2.576,15564251084,15895851991,56781203.9,0.008430095,NA
DUK US,1/7/2019,bf:1914537,101.9179317,102.5661784,100.5398605,101.097169,1948937,4040.14,16.13,2.576,96339399021,97396405057,197032013.3,-0.011845193,NA
CAT US,1/7/2019,bf:1249063,101.8519672,102.7495287,100.2991648,102.1305292,555967,4040.14,16.13,2.576,90327605467,92252061439,56781203.9,0.008430095,NA
DE US,1/7/2019,bf:1249015,99.55036554,100.4372213,97.99275874,98.81969973,3875953,4040.14,16.13,2.576,69379822564,68560932331,383020511.6,-0.011748675,NA
KO US,1/7/2019,bf:1249015,101.0848821,102.5176541,99.59456467,100.9666132,3174914,4040.14,16.13,2.576,79751274351,80522160708,320560313.8,0.0371053,NA
PG US,1/7/2019,bf:1183421,105.0345938,106.561561,102.8634204,104.7920203,3978166,4040.14,16.13,2.576,3436754766,3601444752,416880052.2,-0.004959023,NA
IBM US,1/7/2019,bf:2184853,101.8519672,102.7495287,100.2991648,102.1305292,555967,4040.14,16.13,2.576,48301801138,49330885095,56781203.9,0.008430095,NA
SAP GR,1/7/2019,bf:461753,101.8971646,101.3336047,99.95191031,100.9788684,4510940,4040.14,16.13,2.576,76087494215,76832290668,455509616.7,-0.010463001,NA
CRM US,1/7/2019,bf:461839,103.4211322,104.925184,103.6863555,104.3067154,1615594,4040.14,16.13,2.576,22424385648,23390140111,168517303.5,0.023196104,NA
ADBE US,1/7/2019,bf:461839,98.2374062,98.45221967,96.25993008,97.49908528,2628591,4040.14,16.13,2.576,32499919756,31687124479,256285218.1,-0.006860848,NA
INTC US,1/7/2019,bf:1639201,100.8857921,100.7166648,99.60688206,100.1052143,185417,4040.14,16.13,2.576,23930952750,23956131538,18561208.52,0.002208302,NA
SMCI US,1/7/2019,bf:461839,103.332725,104.5996862,101.5475047,102.8947974,3221660,4040.14,16.13,2.576,15137202216,15575393548,331492052.9,-0.011654561,NA
SNPS US,1/7/2019,bf:1183421,98.14782817,98.31382612,97.4287533,98.16173321,3591314,4040.14,16.13,2.576,42040087246,41267278282,352529606.7,-0.012354854,NA
ANET US,1/7/2019,bf:461839,95.30702886,96.6056868,94.83894298,95.52200262,1535673,4040.14,16.13,2.576,41958708303,40079798443,146690560.3,-0.035350838,NA
ASML US,1/7/2019,bf:461839,97.76297828,97.74070676,97.23947536,97.47840296,4597645,4040.14,16.13,2.576,37515699642,36569704870,448171092,-0.02379791,NA
MU US,1/7/2019,bf:1274691,98.58913129,100.2685154,97.20944505,98.97145075,2158774,4040.14,16.13,2.576,16092030026,15926515573,213656994.6,-0.001089633,NA
BOTZ US,1/7/2019,DEFAULT_FUND_001,98.33441842,99.94533871,97.39940842,98.04530379,3501532,4040.14,16.13,2.576,14741800281,14453642870,343308768.7,-0.01641589,NA
AIQ US,1/7/2019,DEFAULT_FUND_001,96.09294263,97.89157146,95.59650132,96.24075428,2301971,4040.14,16.13,2.576,24070375846,23165511272,221543425.4,-0.023902731,NA
ROBT US,1/7/2019,DEFAULT_FUND_001,96.38630993,97.53323779,96.13836204,97.06660784,3745526,4040.14,16.13,2.576,47130282575,45747766560,363565503.4,0.003220759,NA
QTUM US,1/7/2019,DEFAULT_FUND_001,99.93497678,102.7650929,99.07217771,100.7862236,4805318,4040.14,16.13,2.576,27331291396,27546176466,484309854.5,0.02624301,NA
AIEQ US,1/7/2019,DEFAULT_FUND_001,98.14271811,99.06583409,97.70103158,98.12477271,3242241,4040.14,16.13,2.576,85924943819,84313655823,318144161.2,0.03237016,NA
NVDA US,1/8/2019,bf:1257479,108.4947913,110.0851545,107.0130607,108.3982979,3074763,4046.99,21.01,2.585,29470174492,31945167543,333299075.7,0.022381578,NA
V US,1/8/2019,bf:2237801,103.7232365,104.4583305,101.5826811,103.426713,1929482,4046.99,21.01,2.585,79042208409,81750758003,199559981,-0.007491284,NA
LLY US,1/8/2019,bf:1257479,96.58631897,97.66289546,95.56357025,96.25052752,4387744,4046.99,21.01,2.585,41488715259,39933107300,422322674.6,-0.036276376,NA
BIO US,1/8/2019,bf:1475721,98.18128615,99.22903059,98.03566057,98.7472858,3356695,4046.99,21.01,2.585,88418722996,87311089099,331464520.5,0.008046863,NA
META US,1/8/2019,bf:1914537,101.2132933,101.8943353,99.73253332,101.7175323,4554811,4046.99,21.01,2.585,94106261145,95722566559,463304134.9,-0.007876657,NA
AMZN US,1/8/2019,bf:2184853,100.0650616,102.1792364,99.10786179,100.3370926,3747100,4046.99,21.01,2.585,5510093440,5528667555,375973119.6,0.005972779,NA
MSFT US,1/8/2019,bf:1914537,105.3073206,106.9529917,105.486588,106.3281476,4586264,4046.99,21.01,2.585,53282443317,56654234977,487648955.5,0.003138071,NA
TSLA US,1/8/2019,bf:1257479,97.9165707,98.50143626,97.35711516,98.30890446,2187679,4046.99,21.01,2.585,89349485395,87838500231,215068325.8,-0.017455588,NA
HDB US,1/8/2019,DEFAULT_FUND_001,110.2762501,112.3897241,109.395529,110.7251715,694756,4046.99,21.01,2.585,55592066432,61554410903,76926977.26,0.018734991,NA
AMD US,1/8/2019,bf:461839,102.2520639,104.1134904,100.7967012,102.1945408,2131539,4046.99,21.01,2.585,46204858795,47218843279,217831649.3,0.005074747,NA
ORCL US,1/8/2019,bf:1914537,101.6380943,103.7316693,101.4571125,101.8208411,3505100,4046.99,21.01,2.585,95726501190,97469528673,356892230.2,0.011269874,NA
9984 JT,1/8/2019,bf:461753,99.15745976,99.96533721,97.75360231,98.94617308,250862,4046.99,21.01,2.585,45880081463,45396584812,24821834.87,-0.030262899,NA
005930 KS,1/8/2019,bf:1098061,101.2132933,101.8943353,99.73253332,101.7175323,4554811,4046.99,21.01,2.585,68079492910,69248780177,463304134.9,-0.007876657,NA
BABA US,1/8/2019,bf:1914537,97.74892203,99.55868261,97.32650252,98.63851705,1429834,4046.99,21.01,2.585,57690706794,56905257656,141036705.4,-0.002065499,NA
LMT US,1/8/2019,bf:3356011,95.89099583,97.53911849,95.18750849,96.24830496,1229558,4046.99,21.01,2.585,11189543584,10769746032,118342873.3,-0.009372056,NA
8TRA GR,1/8/2019,bf:3428225,97.34915068,97.56712782,96.34407308,96.83626573,346715,4046.99,21.01,2.585,90082672070,87232695701,33574585.87,0.003610283,NA
6501 JT,1/8/2019,bf:461753,105.2216258,106.3268577,102.8214908,104.8346635,4144885,4046.99,21.01,2.585,25362685701,26588886207,434527624.2,0.011161603,NA
GE US,1/8/2019,bf:1922841,102.7980712,104.1462777,102.0238234,102.6330439,2160077,4046.99,21.01,2.585,5163893820,5299861410,221695277.5,0.005010209,NA
AMT US,1/8/2019,bf:2184853,105.8857047,105.5619802,104.0350415,104.8559836,3817296,4046.99,21.01,2.585,33464151209,35089164912,400266326.9,0.005252079,NA
NET US,1/8/2019,bf:461839,94.30082175,96.3473834,93.86908784,94.68089771,3708171,4046.99,21.01,2.585,95495861266,90416338718,351092959.1,-0.018812655,NA
SPOT US,1/8/2019,bf:2735887,102.922054,104.9371763,101.8232825,102.9067711,4593220,4046.99,21.01,2.585,89064392290,91653290285,472673439,0.010447518,NA
PCOR US,1/8/2019,bf:1632133,97.9165707,98.50143626,97.35711516,98.30890446,2187679,4046.99,21.01,2.585,69587537210,68410745470,215068325.8,-0.017455588,NA
JBL US,1/8/2019,bf:1632133,101.0972817,102.0570807,99.23155882,100.9681804,2026349,4046.99,21.01,2.585,64410174563,65033781261,204596771.4,-0.011446271,NA
J US,1/8/2019,bf:1919567,95.37530365,94.91826426,93.44465061,94.49906924,4975900,4046.99,21.01,2.585,99432707886,93962983468,470217918.6,-0.029665316,NA
INF US,1/8/2019,bf:1922841,102.3368853,103.4879286,101.2103564,102.4668099,473364,4046.99,21.01,2.585,65914874112,67540868766,48504099.01,-0.008921631,NA
XOM US,1/8/2019,bf:461839,97.06315329,98.85490935,96.39449405,97.43667103,4487840,4046.99,21.01,2.585,71144516349,69320848348,437280189.7,-0.012821867,NA
CVX US,1/8/2019,bf:3356011,96.58631897,97.66289546,95.56357025,96.25052752,4387744,4046.99,21.01,2.585,54862536446,52805480743,422322674.6,-0.036276376,NA
LIN US,1/8/2019,DEFAULT_FUND_001,102.4939951,105.0365424,102.0561958,103.2692598,4873526,4046.99,21.01,2.585,59820060024,61775733189,503285422.6,0.01583555,NA
APD US,1/8/2019,bf:1183421,103.1532521,104.9013589,103.6259105,103.8294968,5048735,4046.99,21.01,2.585,29626813992,30761371874,524207614.3,0.027838828,NA
NEE US,1/8/2019,bf:1914537,101.0972817,102.0570807,99.23155882,100.9681804,2026349,4046.99,21.01,2.585,15564251084,15714941115,204596771.4,-0.011446271,NA
DUK US,1/8/2019,bf:1914537,100.9682757,102.1821761,100.9531457,101.9557703,3492995,4046.99,21.01,2.585,96339399021,98223576340,356130995.8,0.008456971,NA
CAT US,1/8/2019,bf:1249063,101.0972817,102.0570807,99.23155882,100.9681804,2026349,4046.99,21.01,2.585,90327605467,91202139655,204596771.4,-0.011446271,NA
DE US,1/8/2019,bf:1249015,100.5462761,100.8190387,99.47767884,99.67899289,1378550,4046.99,21.01,2.585,69379822564,69157108397,137412475.6,0.008657977,NA
KO US,1/8/2019,bf:1249015,100.9332341,101.2894053,100.0375217,101.1237162,2094691,4046.99,21.01,2.585,79751274351,80647452333,211822938.2,0.00155478,NA
PG US,1/8/2019,bf:1183421,102.7488649,105.3099378,103.2279046,103.5369172,3230114,4046.99,21.01,2.585,3436754766,3558309936,334436045.7,-0.01204939,NA
IBM US,1/8/2019,bf:2184853,101.0972817,102.0570807,99.23155882,100.9681804,2026349,4046.99,21.01,2.585,48301801138,48769449718,204596771.4,-0.011446271,NA
SAP GR,1/8/2019,bf:461753,103.1532521,104.9013589,103.6259105,103.8294968,5048735,4046.99,21.01,2.585,76087494215,79001262340,524207614.3,0.027838828,NA
CRM US,1/8/2019,bf:461839,105.8857047,105.5619802,104.0350415,104.8559836,3817296,4046.99,21.01,2.585,22424385648,23513310142,400266326.9,0.005252079,NA
ADBE US,1/8/2019,bf:461839,100.0442427,99.79294097,97.40785336,99.32476756,5458229,4046.99,21.01,2.585,32499919756,32280469756,542137326.7,0.018551965,NA
INTC US,1/8/2019,bf:1639201,101.6952825,103.5633193,101.0890069,101.8369374,1584856,4046.99,21.01,2.585,23930952750,24370549368,161396881.2,0.017151105,NA
SMCI US,1/8/2019,bf:461839,103.5987655,104.8313157,103.373875,104.499361,4648295,4046.99,21.01,2.585,15137202216,15818279596,485743857.5,0.015473875,NA
SNPS US,1/8/2019,bf:1183421,100.2418334,100.4273155,98.79546683,99.61909619,3980727,4046.99,21.01,2.585,42040087246,41879954952,396556425.9,0.014737418,NA
ANET US,1/8/2019,bf:461839,95.0231276,95.63940929,94.01198199,94.48680843,4704009,4046.99,21.01,2.585,41958708303,39645444336,444466797.3,-0.010896383,NA
ASML US,1/8/2019,bf:461839,94.68633959,96.07535234,93.80434006,94.84200438,1842656,4046.99,21.01,2.585,37515699642,35580641499,174761188.4,-0.02741845,NA
MU US,1/8/2019,bf:1274691,99.07116825,99.40276095,96.40730249,98.18479775,1578675,4046.99,21.01,2.585,16092030026,15799927136,155001885.6,-0.007980038,NA
BOTZ US,1/8/2019,DEFAULT_FUND_001,98.17562924,100.3513341,98.59919677,99.05543926,1104814,4046.99,21.01,2.585,14741800281,14602555024,109437836.1,0.010250031,NA
AIQ US,1/8/2019,DEFAULT_FUND_001,95.8333238,95.33798088,93.29611329,94.9688742,3485695,4046.99,21.01,2.585,24070375846,22859364956,331032529.9,-0.013303711,NA
